Abbott Xience PROX 3.0 mm x 23 mm (7083041915048);08717648164354;7083041;2020-09-05;0
Abbott Xience PROX 3.0 mm x 23 mm (7110341915384);08717648164354;7110341;2020-11-13;2
Abbott Xience PROX 3.0 mm x 23 mm (7120741915079);08717648164354;7120741;2020-12-13;1
Abbott Xience PROX 3.0 mm x 23 mm (8011141915692);08717648164354;8011141;2021-01-21;2
Abbott Xience PROX 3.0 mm x 23 mm (8012941915128);08717648164354;8012941;2021-02-08;2
Abbott Xience PROX 3.0 mm x 28 mm (6111041916527);08717648164361;6111041;2019-11-22;0
Abbott Xience PROX 3.0 mm x 28 mm (7040641915056);08717648164361;7040641;2020-04-19;0
Abbott Xience PROX 3.0 mm x 28 mm (7061241915932);08717648164361;7061241;2020-06-18;-2
Abbott Xience PROX 3.0 mm x 28 mm (7100441915527);08717648164361;7100441;2020-10-08;0
Abbott Xience PROX 3.0 mm x 28 mm (7111741915197);08717648164361;7111741;2020-11-22;2
Abbott Xience PROX 3.0 mm x 28 mm (7121341915403);08717648164361;7121341;2020-12-18;2
Abbott Xience PROX 3.0 mm x 28 mm (8010841915641);08717648164361;8010841;2021-01-17;1
Abbott Xience PROX 3.0 mm x 38 mm (7040741915219);08717648164385;7040741;2020-04-18;0
Abbott Xience PROX 3.0 mm x 38 mm (7051941915421);08717648164385;7051941;2020-05-30;-1
Abbott Xience PROX 3.0 mm x 38 mm (7102741916591);08717648164385;7102741;2020-11-09;1
Abbott Xience PROX 3.0 mm x 38 mm (7112341916759);08717648164385;7112341;2020-12-03;1
Abbott Xience PROX 3.0 mm x 8 mm (7011841915117);08717648164316;7011841;2020-01-24;0
Abbott Xience PROX 3.0 mm x 8 mm (7050341915167);08717648164316;7050341;2020-05-14;0
Abbott Xience PROX 3.0 mm x 8 mm (7062341915142);08717648164316;7062341;2020-07-04;0
Abbott Xience PROX 3.0 mm x 8 mm (7080441915213);08717648164316;7080441;2020-08-15;0
Abbott Xience PROX 3.0 mm x 8 mm (7101141915078);08717648164316;7101141;2020-10-18;2
Abbott Xience PROX 3.5 mm x 08 mm (6112841915236);08717648161834;6112841;2019-12-06;0
Abbott Xience PROX 3.5 mm x 08 mm (7082141915345);08717648161834;7082141;2020-08-30;1
Abbott Xience PROX 3.5 mm x 08 mm (7102641915416);08717648161834;7102641;2020-11-09;1
Abbott Xience PROX 3.5 mm x 12 mm (6112341915919);08717648161841;6112341;2019-11-30;0
Abbott Xience PROX 3.5 mm x 12 mm (7020941915258);08717648161841;7020941;2020-02-19;0
Abbott Xience PROX 3.5 mm x 12 mm (7030341915022);08717648161841;7030341;2020-03-12;-2
Abbott Xience PROX 3.5 mm x 12 mm (7050441915248);08717648161841;7050441;2020-05-14;-3
Abbott Xience PROX 3.5 mm x 12 mm (7062741915012);08717648161841;7062741;2020-07-03;-1
Abbott Xience PROX 3.5 mm x 12 mm (7080241915194);08717648161841;7080241;2020-08-13;0
Abbott Xience PROX 3.5 mm x 12 mm (7082841915063);08717648161841;7082841;2020-09-05;0
Abbott Xience PROX 3.5 mm x 12 mm (7102441915250);08717648161841;7102441;2020-10-30;0
Abbott Xience PROX 3.5 mm x 12 mm (7120741915956);08717648161841;7120741;2020-12-14;3
Abbott Xience PROX 3.5 mm x 12 mm (8030941915208);08717648161841;8030941;2021-03-18;2
Abbott Xience PROX 3.5 mm x 15 mm (7011141915375);08717648161858;7011141;2020-01-17;0
Abbott Xience PROX 3.5 mm x 15 mm (7013041915002);08717648161858;7013041;2020-02-06;0
Abbott Xience PROX 3.5 mm x 15 mm (7032241915811);08717648161858;7032241;2020-03-28;0
Abbott Xience PROX 3.5 mm x 15 mm (7042641915486);08717648161858;7042641;2020-05-03;0
Abbott Xience PROX 3.5 mm x 15 mm (7050941915123);08717648161858;7050941;2020-05-17;-2
Abbott Xience PROX 3.5 mm x 15 mm (7062741915043);08717648161858;7062741;2020-07-03;0
Abbott Xience PROX 3.5 mm x 15 mm (7071141915101);08717648161858;7071141;2020-07-18;-1
Abbott Xience PROX 3.5 mm x 15 mm (7091241915815);08717648161858;7091241;2020-09-18;1
Abbott Xience PROX 3.5 mm x 15 mm (7102341915002);08717648161858;7102341;2020-11-01;0
Abbott Xience PROX 3.5 mm x 15 mm (7111641915347);08717648161858;7111641;2020-11-21;0
Abbott Xience PROX 3.5 mm x 15 mm (7123041915216);08717648161858;7123041;2021-01-10;0
Abbott Xience PROX 3.5 mm x 15 mm (8013041915065);08717648161858;8013041;2021-02-08;7
Abbott Xience PROX 3.5 mm x 18 mm (6111841915667);08717648161865;6111841;2019-11-28;0
Abbott Xience PROX 3.5 mm x 18 mm (6122141916258);08717648161865;6122141;2020-01-11;0
Abbott Xience PROX 3.5 mm x 18 mm (7013141915116);08717648161865;7013141;2020-02-12;0
Abbott Xience PROX 3.5 mm x 18 mm (7021041915271);08717648161865;7021041;2020-02-19;0
Abbott Xience PROX 3.5 mm x 18 mm (7032841915011);08717648161865;7032841;2020-04-04;0
Abbott Xience PROX 3.5 mm x 18 mm (7041341915503);08717648161865;7041341;2020-04-25;0
Abbott Xience PROX 3.5 mm x 18 mm (7050441915447);08717648161865;7050441;2020-05-17;2
Abbott Xience PROX 3.5 mm x 18 mm (7062841915330);08717648161865;7062841;2020-07-05;0
Abbott Xience PROX 3.5 mm x 18 mm (7072141915027);08717648161865;7072141;2020-08-01;0
Abbott Xience PROX 3.5 mm x 18 mm (7082441915701);08717648161865;7082441;2020-08-30;0
Abbott Xience PROX 3.5 mm x 18 mm (7111741915043);08717648161865;7111741;2020-11-26;0
Abbott Xience PROX 3.5 mm x 18 mm (7112041915295);08717648161865;7112041;2020-11-26;1
Abbott Xience PROX 3.5 mm x 18 mm (8012341915425);08717648161865;8012341;2021-01-31;0
Abbott Xience PROX 3.5 mm x 18 mm (8020641915513);08717648161865;8020641;2021-02-14;5
Abbott Xience PROX 3.5 mm x 18 mm (8031441915627);08717648161865;8031441;2021-03-26;1
Abbott Xience PROX 3.5 mm x 23 mm (6101341916775);08717648161872;6101341;2019-10-18;0
Abbott Xience PROX 3.5 mm x 23 mm (7031541915100);08717648161872;7031541;2020-03-22;1
Abbott Xience PROX 3.5 mm x 23 mm (7041341915056);08717648161872;7041341;2020-04-23;0
Abbott Xience PROX 3.5 mm x 23 mm (7050441915610);08717648161872;7050441;2020-05-17;-1
Abbott Xience PROX 3.5 mm x 23 mm (7062041915169);08717648161872;7062041;2020-06-28;0
Abbott Xience PROX 3.5 mm x 23 mm (7071241915143);08717648161872;7071241;2020-07-19;0
Abbott Xience PROX 3.5 mm x 23 mm (7081841916082);08717648161872;7081841;2020-08-30;0
Abbott Xience PROX 3.5 mm x 23 mm (7101941915174);08717648161872;7101941;2020-10-31;0
Abbott Xience PROX 3.5 mm x 23 mm (7110741915630);08717648161872;7110741;2020-11-13;0
Abbott Xience PROX 3.5 mm x 23 mm (7120141915674);08717648161872;7120141;2020-12-11;1
Abbott Xience PROX 3.5 mm x 23 mm (8010941915099);08717648161872;8010941;2021-01-16;2
Abbott Xience PROX 3.5 mm x 23 mm (8022341915302);08717648161872;8022341;2021-03-12;1
Abbott Xience PROX 3.5 mm x 28 mm (6113041915743);08717648161889;6113041;2019-12-06;0
Abbott Xience PROX 3.5 mm x 28 mm (7022041915157);08717648161889;7022041;2020-02-23;0
Abbott Xience PROX 3.5 mm x 28 mm (7061241915236);08717648161889;7061241;2020-06-15;0
Abbott Xience PROX 3.5 mm x 28 mm (7082341915193);08717648161889;7082341;2020-09-04;2
Abbott Xience PROX 3.5 mm x 28 mm (7111541915023);08717648161889;7111541;2020-11-20;2
Abbott Xience PROX 3.5 mm x 28 mm (8020141915341);08717648161889;8020141;2021-02-11;3
Abbott Xience PROX 3.5 mm x 38 mm (6111441915459);08717648161902;6111441;2019-11-22;0
Abbott Xience PROX 3.5 mm x 38 mm (7111441915155);08717648161902;7111441;2020-11-20;1
Abbott Xience PROX 3.5 mm x 38 mm (8012741915359);08717648161902;8012741;2021-02-05;1
Abbott Xience PROX 4.0 mm x 08 mm (7031341915183);08717648164460;7031341;2020-03-21;1
Abbott Xience PROX 4.0 mm x 08 mm (7052241915310);08717648164460;7052241;2020-05-25;0
Abbott Xience PROX 4.0 mm x 08 mm (8011041915041);08717648164460;8011041;2021-01-18;1
Abbott Xience PROX 4.0 mm x 12 mm (7013141915322);08717648164477;7013141;2020-02-08;1
Abbott Xience PROX 4.0 mm x 12 mm (7062241915013);08717648164477;7062241;2020-07-04;0
Abbott Xience PROX 4.0 mm x 12 mm (7090441915010);08717648164477;7090441;2020-09-10;0
Abbott Xience PROX 4.0 mm x 12 mm (7091541915462);08717648164477;7091541;2020-09-25;1
Abbott Xience PROX 4.0 mm x 15 mm (7010341915096);08717648164484;7010341;2020-01-08;1
Abbott Xience PROX 4.0 mm x 15 mm (7042741915031);08717648164484;7042741;2020-05-09;0
Abbott Xience PROX 4.0 mm x 15 mm (7062741915042);08717648164484;7062741;2020-07-03;0
Abbott Xience PROX 4.0 mm x 15 mm (8022141915352);08717648164484;8022141;2021-03-08;1
Abbott Xience PROX 4.0 mm x 18 mm (6102541915482);08717648164491;6102541;2019-11-01;0
Abbott Xience PROX 4.0 mm x 18 mm (7022241915002);08717648164491;7022241;2020-02-29;1
Abbott Xience PROX 4.0 mm x 18 mm (7041841915311);08717648164491;7041841;2020-04-26;0
Abbott Xience PROX 4.0 mm x 18 mm (7051641915015);08717648164491;7051641;2020-05-22;-1
Abbott Xience PROX 4.0 mm x 18 mm (7062841915254);08717648164491;7062841;2020-07-03;0
Abbott Xience PROX 4.0 mm x 23 mm (6122241915668);08717648164507;6122241;2020-01-11;0
Abbott Xience PROX 4.0 mm x 23 mm (7050241915231);08717648164507;7050241;2020-05-09;0
Abbott Xience PROX 4.0 mm x 23 mm (7062241915151);08717648164507;7062241;2020-06-27;0
Abbott Xience PROX 4.0 mm x 23 mm (7101841915243);08717648164507;7101841;2020-10-25;1
Abbott Xience PROX 4.0 mm x 23 mm (8011541915168);08717648164507;8011541;2021-01-23;1
Abbott Xience PROX 4.0 mm x 28 mm (7081441915493);08717648164514;7081441;2020-08-24;1
Abbott Xience PROX 4.0 mm x 33 mm (7071241915137);08717648164521;7071241;2020-07-18;1
Abbott Xience PROX 4.0 mm x 38 mm (7032441915045);08717648164538;7032441;2020-04-02;1
BioMatrix Alpha 2.5 x 14 mm (W16040281);08888893018706;W16040281;2017-04-20;-1
BioMatrix Alpha 2.5 x 14 mm (W16040281D);08888893018706;W16040281D;2018-04-20;1
BioMatrix Alpha 2.5 x 36 mm (W16100620);08888893018751;W16100620;2017-11-02;1
BioMatrix Alpha 2.5 x 36 mm (W17040470);08888893018751;W17040470;2019-04-26;1
BioMatrix Alpha 2.50 x 19 mm (W16020331);08888893018713;W16020331;2017-03-07;-1
BioMatrix Alpha 2.50 x 24 mm (W17050310);08888893018720;W17050310;2019-05-22;1
BioMatrix Alpha 2.50 x 24 mm (W17110395);08888893018720;W17110395;2019-11-30;1
BioMatrix Alpha 2.50 x 33 mm (W16050384);08888893018744;W16050384;2017-06-01;1
BioMatrix Alpha 2.75 x 14 mm (W16030395D);08888893018775;W16030395D;2018-03-28;-1
BioMatrix Alpha 2.75 x 14 mm (W17120178);08888893018775;W17120178;2019-12-13;2
BioMatrix Alpha 2.75 x 14 mm (W18020178);08888893018775;W18020178;2020-02-19;1
BioMatrix Alpha 2.75 x 19 mm (W17030421);08888893018782;W17030421;2019-03-27;1
BioMatrix Alpha 2.75 x 19 mm (W17110391);08888893018782;W17110391;2019-11-30;1
BioMatrix Alpha 2.75 x 24 mm (W16050407D);08888893018799;W16050407D;2018-06-01;1
BioMatrix Alpha 2.75 x 29 mm (W16020202D);08888893018805;W16020202D;2018-02-28;1
BioMatrix Alpha 2.75 x 33 mm (W18010083);08888893018812;W18010083;2020-01-10;1
BioMatrix Alpha 3.00 x 09 mm (W17040468);08888893018836;W17040468;2019-04-26;1
BioMatrix Alpha 3.00 x 14 mm (W16030576);08888893018843;W16030576;2017-04-04;-1
BioMatrix Alpha 3.00 x 14 mm (W16030576D);08888893018843;W16030576D;2018-04-04;1
BioMatrix Alpha 3.00 x 14 mm (W16040283D);08888893018843;W16040283D;2018-04-20;1
BioMatrix Alpha 3.00 x 14 mm (W17060224);08888893018843;W17060224;2019-06-19;1
BioMatrix Alpha 3.00 x 14 mm (W17100057);08888893018843;W17100057;2019-10-10;1
BioMatrix Alpha 3.00 x 14 mm (W18020180);08888893018843;W18020180;2020-02-19;4
BioMatrix Alpha 3.00 x 19 mm (W16100609);08888893018850;W16100609;2017-11-02;-1
BioMatrix Alpha 3.00 x 19 mm (W17030221);08888893018850;W17030221;2019-03-16;-3
BioMatrix Alpha 3.00 x 19 mm (W17030441);08888893018850;W17030441;2019-03-29;-1
BioMatrix Alpha 3.00 x 19 mm (W17060083);08888893018850;W17060083;2019-06-12;1
BioMatrix Alpha 3.00 x 19 mm (W18010354);08888893018850;W18010354;2020-01-22;3
BioMatrix Alpha 3.00 x 19 mm (W18030449);08888893018850;W18030449;2020-04-02;3
BioMatrix Alpha 3.00 x 24 mm (W16100610);08888893018867;W16100610;2017-11-02;1
BioMatrix Alpha 3.00 x 24 mm (W17030227);08888893018867;W17030227;2019-03-16;1
BioMatrix Alpha 3.00 x 24 mm (W17040449);08888893018867;W17040449;2019-04-26;2
BioMatrix Alpha 3.00 x 24 mm (W17100058);08888893018867;W17100058;2019-10-10;1
BioMatrix Alpha 3.00 x 24 mm (W17110398);08888893018867;W17110398;2019-11-30;1
BioMatrix Alpha 3.00 x 29 mm (W17070095);08888893018874;W17070095;2019-07-07;1
BioMatrix Alpha 3.00 x 33 mm (W18010089);08888893018881;W18010089;2020-01-10;2
BioMatrix Alpha 3.00 x 36 mm (W16120080);08888893018898;W16120080;2017-12-13;1
BioMatrix Alpha 3.00 x 36 mm (W17030204);08888893018898;W17030204;2019-03-16;2
BioMatrix Alpha 3.5 x 09 mm (W17030103);08888893018904;W17030103;2019-03-06;1
BioMatrix Alpha 3.5 x 14 mm (W16030054);08888893018911;W16030054;2017-03-07;-1
BioMatrix Alpha 3.5 x 14 mm (W16030054D);08888893018911;W16030054D;2018-03-07;1
BioMatrix Alpha 3.5 x 14 mm (W17120379);08888893018911;W17120379;2019-12-26;3
BioMatrix Alpha 3.5 x 14 mm (W18020429);08888893018911;W18020429;2020-03-08;1
BioMatrix Alpha 3.5 x 19 mm (W16050106D);08888893018928;W16050106D;2018-05-09;-1
