Abbott MINI TREK 1.50 mm x 15 mm/RX (71011G1914734);08717648138102;71011G1;2020-09-30;-1
Abbott MINI TREK 1.50 mm x 15 mm/RX (80302G1915451);08717648138102;80302G1;2021-02-28;1
Abbott MINI TREK 1.50 mm x 20 mm/RX (80122G1913694);08717648138119;80122G1;2020-12-31;1
Abbott MINI TREK 2.0 mm x 08 mm/RX (40919G1);08717648138133;40919G1;2017-08-31;1
Abbott MINI TREK 2.0 mm x 08 mm/RX (70906G1913651);08717648138133;70906G1;2020-08-31;1
Abbott MINI TREK 2.0 mm x 12 mm/RX (61126G3914857);08717648138140;61126G3;2019-10-31;-1
Abbott MINI TREK 2.0 mm x 12 mm/RX (70904G1914050);08717648138140;70904G1;2020-08-31;-1
Abbott MINI TREK 2.0 mm x 12 mm/RX (70922G1916261);08717648138140;70922G1;2020-08-31;1
Abbott MINI TREK 2.0 mm x 15 mm/RX (70104G1913497);08717648138157;70104G1;2019-12-31;-1
Abbott MINI TREK 2.0 mm x 15 mm/RX (70711G2917118);08717648138157;70711G2;2020-06-30;1
Abbott MINI TREK 2.0 mm x 20 mm/RX (50724G1);08717648138164;50724G1;2018-06-30;1
Abbott NC TREK 1.5 mm x 12 mm/RX (51202G1);08717648151590;51202G1;2018-11-30;0
Abbott NC TREK 1.5 mm x 12 mm/RX (70222G1913024);08717648151590;70222G1;2020-01-31;0
Abbott NC TREK 1.5 mm x 12 mm/RX (70801G1913525);08717648151590;70801G1;2020-07-31;0
Abbott NC TREK 1.5 mm x 12 mm/RX (71113G1913641);08717648151590;71113G1;2020-10-31;1
Abbott NC TREK 1.5 mm x 15 mm/RX (60929G1);08717648151606;60929G1;2019-08-31;0
Abbott NC TREK 1.5 mm x 15 mm/RX (70616G1913178);08717648151606;70616G1;2020-05-31;0
Abbott NC TREK 1.5 mm x 15 mm/RX (71027G1913054);08717648151606;71027G1;2020-09-30;1
Abbott NC TREK 1.5 mm x 8 mm/RX (61101G1913121);08717648151583;61101G1;2019-10-31;0
Abbott NC TREK 1.5 mm x 8 mm/RX (70922G1913271);08717648151583;70922G1;2020-08-31;1
Abbott NC TREK 2.0 mm x 12 mm/RX (61208G1);08717648151644;61208G1;2019-11-30;1
Abbott NC TREK 2.0 mm x 12 mm/RX (70118G1913459);08717648151644;70118G1;2019-12-31;-1
Abbott NC TREK 2.0 mm x 12 mm/RX (70321G1913194);08717648151644;70321G1;2020-02-29;0
Abbott NC TREK 2.0 mm x 12 mm/RX (70605G1913082);08717648151644;70605G1;2020-05-31;0
Abbott NC TREK 2.0 mm x 12 mm/RX (70704G1913570);08717648151644;70704G1;2020-06-30;0
Abbott NC TREK 2.0 mm x 12 mm/RX (70904G1914371);08717648151644;70904G1;2020-08-31;1
Abbott NC TREK 2.0 mm x 12 mm/RX (70905G1913037);08717648151644;70905G1;2020-08-31;0
Abbott NC TREK 2.0 mm x 12 mm/RX (71102G1913507);08717648151644;71102G1;2020-10-31;0
Abbott NC TREK 2.0 mm x 12 mm/RX (80102G1914121);08717648151644;80102G1;2020-12-31;0
Abbott NC TREK 2.0 mm x 12 mm/RX (80207G1913942);08717648151644;80207G1;2021-01-31;3
Abbott NC TREK 2.0 mm x 15 mm/RX (61109G1);08717648151651;61109G1;2019-10-31;0
Abbott NC TREK 2.0 mm x 15 mm/RX (70118G1913193);08717648151651;70118G1;2019-12-31;0
Abbott NC TREK 2.0 mm x 15 mm/RX (70221G1913224);08717648151651;70221G1;2020-01-31;1
Abbott NC TREK 2.0 mm x 15 mm/RX (70831G1913626);08717648151651;70831G1;2020-07-31;0
Abbott NC TREK 2.0 mm x 15 mm/RX (70925G1913642);08717648151651;70925G1;2020-08-31;0
Abbott NC TREK 2.0 mm x 15 mm/RX (71111G1913020);08717648151651;71111G1;2020-10-31;0
Abbott NC TREK 2.0 mm x 15 mm/RX (80309G1913103);08717648151651;80309G1;2021-02-28;3
Abbott NC TREK 2.0 mm x 8 mm/RX (70605G1913627);08717648151637;70605G1;2020-05-31;1
Abbott NC TREK 2.5 mm x 12 mm/RX (61111G2);08717648151750;61111G2;2019-10-31;-1
Abbott NC TREK 2.5 mm x 12 mm/RX (70118G1913248);08717648151750;70118G1;2019-12-31;0
Abbott NC TREK 2.5 mm x 12 mm/RX (70118G2913130);08717648151750;70118G2;2019-12-31;0
Abbott NC TREK 2.5 mm x 12 mm/RX (70222G1913807);08717648151750;70222G1;2020-01-31;0
Abbott NC TREK 2.5 mm x 12 mm/RX (70222G2914153);08717648151750;70222G2;2020-01-31;0
Abbott NC TREK 2.5 mm x 12 mm/RX (70309G1915004);08717648151750;70309G1;2020-02-29;1
Abbott NC TREK 2.5 mm x 12 mm/RX (70321G1914572);08717648151750;70321G1;2020-02-29;0
Abbott NC TREK 2.5 mm x 12 mm/RX (70509G1913492);08717648151750;70509G1;2020-04-30;0
Abbott NC TREK 2.5 mm x 12 mm/RX (70718G1913068);08717648151750;70718G1;2020-06-30;1
Abbott NC TREK 2.5 mm x 12 mm/RX (70821G1914338);08717648151750;70821G1;2020-07-31;0
Abbott NC TREK 2.5 mm x 12 mm/RX (70925G1914987);08717648151750;70925G1;2020-08-31;0
Abbott NC TREK 2.5 mm x 12 mm/RX (71005G1913010);08717648151750;71005G1;2020-09-30;0
Abbott NC TREK 2.5 mm x 12 mm/RX (71025G1913309);08717648151750;71025G1;2020-09-30;0
Abbott NC TREK 2.5 mm x 12 mm/RX (71028G2913275);08717648151750;71028G2;2020-09-30;0
Abbott NC TREK 2.5 mm x 12 mm/RX (71118G1915346);08717648151750;71118G1;2020-10-31;1
Abbott NC TREK 2.5 mm x 12 mm/RX (80321G1913373);08717648151750;80321G1;2021-02-28;1
Abbott NC TREK 2.5 mm x 15 mm/RX (61202G1);08717648151767;61202G1;2019-11-30;1
Abbott NC TREK 2.5 mm x 15 mm/RX (70103G1);08717648151767;70103G1;2019-12-31;0
Abbott NC TREK 2.5 mm x 15 mm/RX (70118G3914269);08717648151767;70118G3;2019-12-31;0
Abbott NC TREK 2.5 mm x 15 mm/RX (70210G2913429);08717648151767;70210G2;2020-01-31;0
Abbott NC TREK 2.5 mm x 15 mm/RX (70306G1914838);08717648151767;70306G1;2020-02-29;0
Abbott NC TREK 2.5 mm x 15 mm/RX (70417G1913668);08717648151767;70417G1;2020-03-31;0
Abbott NC TREK 2.5 mm x 15 mm/RX (70709G1914039);08717648151767;70709G1;2020-06-30;0
Abbott NC TREK 2.5 mm x 15 mm/RX (70717G1913446);08717648151767;70717G1;2020-06-30;0
Abbott NC TREK 2.5 mm x 15 mm/RX (70721G1913465);08717648151767;70721G1;2020-06-30;1
Abbott NC TREK 2.5 mm x 15 mm/RX (70816G1914527);08717648151767;70816G1;2020-07-31;0
Abbott NC TREK 2.5 mm x 15 mm/RX (70922G1914428);08717648151767;70922G1;2020-08-31;0
Abbott NC TREK 2.5 mm x 15 mm/RX (70927G1913290);08717648151767;70927G1;2020-08-31;1
Abbott NC TREK 2.5 mm x 15 mm/RX (70928G1913029);08717648151767;70928G1;2020-08-31;0
Abbott NC TREK 2.5 mm x 15 mm/RX (71012G1913199);08717648151767;71012G1;2020-09-30;0
Abbott NC TREK 2.5 mm x 15 mm/RX (71019G1914210);08717648151767;71019G1;2020-09-30;1
Abbott NC TREK 2.5 mm x 15 mm/RX (71026G2913515);08717648151767;71026G2;2020-09-30;0
Abbott NC TREK 2.5 mm x 15 mm/RX (71127G2914665);08717648151767;71127G2;2020-10-31;0
Abbott NC TREK 2.5 mm x 15 mm/RX (80201G1914373);08717648151767;80201G1;2021-01-31;0
Abbott NC TREK 2.5 mm x 15 mm/RX (80302G2913472);08717648151767;80302G2;2021-02-28;0
Abbott NC TREK 2.5 mm x 15 mm/RX (80403G1913287);08717648151767;80403G1;2021-03-31;2
Abbott NC TREK 2.5 mm x 20 mm/RX (70105G1915025);08717648151774;70105G1;2019-12-31;0
Abbott NC TREK 2.5 mm x 20 mm/RX (70216G1913230);08717648151774;70216G1;2020-01-31;0
Abbott NC TREK 2.5 mm x 20 mm/RX (70703G1913556);08717648151774;70703G1;2020-06-30;0
Abbott NC TREK 2.5 mm x 20 mm/RX (70706G1914867);08717648151774;70706G1;2020-06-30;0
Abbott NC TREK 2.5 mm x 20 mm/RX (70720G1914692);08717648151774;70720G1;2020-06-30;0
