Nimi;Muutettu;Määrä(Tuote);Määrä;Viimeinen käyttöpäivä;barcode tuote;Lot;Varasto
Abbott NC TREK 3.0 mm x 15 mm/RX (70316G1913532);7.6.2017 13:47;1;"";29.2.2020;08717648151873;70316G1913532;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70316G1914741);2.6.2017 13:36;1;"";29.2.2020;08717648151873;70316G1914741;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70407G1914653);12.5.2017 13:53;1;"";31.3.2020;08717648151873;70407G1914653;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70518G1913463);7.9.2017 9:56;-1;"";30.4.2020;08717648151873;70518G1913463;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70518G1914918);31.8.2017 15:19;1;"";30.4.2020;08717648151873;70518G1914918;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70519G1913961);22.9.2017 8:52;-1;"";30.4.2020;08717648151873;70519G1913961;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70519G1914265);4.9.2017 9:51;1;"";30.4.2020;08717648151873;70519G1914265;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70615G1913240);22.9.2017 8:55;1;"";31.5.2020;08717648151873;70615G1913240;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70615G1913731);8.8.2017 13:18;-1;"";31.5.2020;08717648151873;70615G1913731;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70712G1914522);6.11.2017 13:20;-1;"";30.6.2020;08717648151873;70712G1914522;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70712G1914523);4.10.2017 13:40;1;"";30.6.2020;08717648151873;70712G1914523;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70718G1914380);16.8.2017 13:32;1;"";30.6.2020;08717648151873;70718G1914380;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70826G1913745);4.1.2018 13:34;-1;"";31.7.2020;08717648151873;70826G1913745;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (71110G1914036);21.2.2018 8:38;1;"";31.10.2020;08717648151873;71110G1914036;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (71110G1914942);28.2.2018 10:18;-1;"";31.10.2020;08717648151873;71110G1914942;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (80115G1913056);9.3.2018 14:36;1;"";31.12.2020;08717648151873;80115G1913056;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (80115G2913433);10.4.2018 10:28;1;"";31.12.2020;08717648151873;80115G2913433;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (80115G2913438);20.4.2018 12:53;-1;"";31.12.2020;08717648151873;80115G2913438;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (80129G1913320);6.4.2018 13:13;-1;"";31.12.2020;08717648151873;80129G1913320;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (80129G1914305);29.3.2018 13:40;1;"";31.12.2020;08717648151873;80129G1914305;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (80323G1913022);23.5.2018 14:42;1;"";28.2.2021;08717648151873;80323G1913022;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (61116G1);7.8.2017 11:28;1;"";31.10.2019;08717648151880;61116G1;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (61206G1913646);16.3.2017 10:54;-1;"";30.11.2019;08717648151880;61206G1913646;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (70606G1913413);21.11.2017 14:02;-1;"";31.5.2020;08717648151880;70606G1913413;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (70606G1913640);13.10.2017 14:22;1;"";31.5.2020;08717648151880;70606G1913640;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (70821G1913079);16.1.2018 13:22;-1;"";31.7.2020;08717648151880;70821G1913079;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (70821G1914348);28.12.2017 13:01;1;"";31.7.2020;08717648151880;70821G1914348;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (71020G1913126);8.2.2018 12:34;-1;"";30.9.2020;08717648151880;71020G1913126;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (71020G1914757);23.1.2018 10:15;1;"";30.9.2020;08717648151880;71020G1914757;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (71023G1913316);23.2.2018 14:33;-1;"";30.9.2020;08717648151880;71023G1913316;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (71023G1913319);15.2.2018 15:17;1;"";30.9.2020;08717648151880;71023G1913319;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (80122G1913024);29.3.2018 13:40;1;"";31.12.2020;08717648151880;80122G1913024;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (80122G1914641);4.5.2018 14:43;1;"";31.12.2020;08717648151880;80122G1914641;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (80122G1914643);20.4.2018 13:03;1;"";31.12.2020;08717648151880;80122G1914643;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (80122G1914737);26.4.2018 11:14;-2;"";31.12.2020;08717648151880;80122G1914737;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (80122G1914755);16.5.2018 11:13;-2;"";31.12.2020;08717648151880;80122G1914755;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (80122G1914821);26.4.2018 11:17;1;"";31.12.2020;08717648151880;80122G1914821;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (80212G2913142);16.5.2018 12:13;1;"";31.1.2021;08717648151880;80212G2913142;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 25 mm/RX (70606G1914150);21.5.2018 14:10;1;"";31.5.2020;08717648151897;70606G1914150;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 25 mm/RX (70606G1914245);7.3.2018 13:44;1;"";31.5.2020;08717648151897;70606G1914245;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 25 mm/RX (70606G1914248);21.5.2018 13:57;-1;"";31.5.2020;08717648151897;70606G1914248;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 25 mm/RX (70606G1914448);19.9.2017 11:34;1;"";31.5.2020;08717648151897;70606G1914448;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 25 mm/RX (70606G1915133);18.1.2018 12:58;-1;"";31.5.2020;08717648151897;70606G1915133;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 8 mm/RX (70103G1913234);10.4.2017 14:35;-1;"";31.12.2019;08717648151859;70103G1913234;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 8 mm/RX (70120G1914205);2.10.2017 14:14;-1;"";31.12.2019;08717648151859;70120G1914205;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 8 mm/RX (70822G1914929);7.12.2017 14:27;1;"";31.7.2020;08717648151859;70822G1914929;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 8 mm/RX (71201G1913971);28.2.2018 10:23;1;"";30.11.2020;08717648151859;71201G1913971;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 8 mm/RX (71218G1913542);17.5.2018 11:38;1;"";30.11.2020;08717648151859;71218G1913542;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 8 mm/RX (71218G1914034);10.4.2018 10:28;1;"";30.11.2020;08717648151859;71218G1914034;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 12 mm/RX (61107G1);21.2.2017 14:46;1;"";31.10.2019;08717648151972;61107G1;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 12 mm/RX (70216G2914588);12.4.2017 13:33;-1;"";31.1.2020;08717648151972;70216G2914588;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 12 mm/RX (70216G2914596);4.4.2017 14:11;1;"";31.1.2020;08717648151972;70216G2914596;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 12 mm/RX (70531G1913665);11.8.2017 14:46;-1;"";30.4.2020;08717648151972;70531G1913665;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 12 mm/RX (70531G1913671);8.8.2017 13:20;1;"";30.4.2020;08717648151972;70531G1913671;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 12 mm/RX (70726G1913692);2.11.2017 14:10;-1;"";30.6.2020;08717648151972;70726G1913692;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 12 mm/RX (70726G1913769);12.10.2017 13:57;1;"";30.6.2020;08717648151972;70726G1913769;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 12 mm/RX (80109G2913169);22.3.2018 13:21;-1;"";31.12.2020;08717648151972;80109G2913169;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 12 mm/RX (80109G2913185);9.3.2018 14:22;1;"";31.12.2020;08717648151972;80109G2913185;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 12 mm/RX (80115G1913645);11.4.2018 14:41;-1;"";31.12.2020;08717648151972;80115G1913645;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 12 mm/RX (80115G1913767);4.4.2018 8:39;1;"";31.12.2020;08717648151972;80115G1913767;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 12 mm/RX (80326G1913075);28.5.2018 9:58;1;"";28.2.2021;08717648151972;80326G1913075;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70102G1);12.4.2017 13:33;-1;"";31.12.2019;08717648151989;70102G1;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70105G2913732);26.4.2017 14:05;-2;"";31.12.2019;08717648151989;70105G2913732;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70105G2913737);20.4.2017 11:16;-2;"";31.12.2019;08717648151989;70105G2913737;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70105G2913742);30.8.2017 14:56;-1;"";31.12.2019;08717648151989;70105G2913742;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70105G2913745);13.4.2017 11:01;1;"";31.12.2019;08717648151989;70105G2913745;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70105G2913747);12.4.2017 13:35;1;"";31.12.2019;08717648151989;70105G2913747;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70105G2914944);4.4.2017 14:12;1;"";31.12.2019;08717648151989;70105G2914944;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70105G2914947);19.4.2017 13:27;1;"";31.12.2019;08717648151989;70105G2914947;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70303G1914911);23.5.2017 13:25;-1;"";29.2.2020;08717648151989;70303G1914911;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70303G1914913);10.5.2017 15:11;1;"";29.2.2020;08717648151989;70303G1914913;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70418G1913160);8.8.2017 13:19;-1;"";31.3.2020;08717648151989;70418G1913160;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70418G1913166);13.6.2017 10:10;1;"";31.3.2020;08717648151989;70418G1913166;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70514G1914477);18.7.2017 13:17;-1;"";30.4.2020;08717648151989;70514G1914477;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70514G1914479);6.6.2017 14:11;1;"";30.4.2020;08717648151989;70514G1914479;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70529G1913687);31.8.2017 15:06;-2;"";30.4.2020;08717648151989;70529G1913687;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70529G1913692);11.8.2017 14:47;1;"";30.4.2020;08717648151989;70529G1913692;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70529G1913696);17.8.2017 11:11;1;"";30.4.2020;08717648151989;70529G1913696;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70602G2913257);11.8.2017 10:45;-1;"";31.5.2020;08717648151989;70602G2913257;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70605G1913730);7.9.2017 9:57;-1;"";31.5.2020;08717648151989;70605G1913730;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70605G1913733);30.8.2017 9:23;1;"";31.5.2020;08717648151989;70605G1913733;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70626G1913310);7.9.2017 9:59;1;"";31.5.2020;08717648151989;70626G1913310;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70717G1913832);18.10.2017 14:36;-2;"";30.6.2020;08717648151989;70717G1913832;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70717G1913880);15.9.2017 9:54;1;"";30.6.2020;08717648151989;70717G1913880;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70717G1913882);12.9.2017 13:13;1;"";30.6.2020;08717648151989;70717G1913882;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70727G1913927);19.9.2017 11:32;1;"";30.6.2020;08717648151989;70727G1913927;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70727G3913964);21.11.2017 14:04;-1;"";30.6.2020;08717648151989;70727G3913964;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70727G3913969);13.10.2017 14:22;1;"";30.6.2020;08717648151989;70727G3913969;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70825G1913986);24.11.2017 10:56;1;"";31.7.2020;08717648151989;70825G1913986;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70825G1914637);18.1.2018 13:01;-1;"";31.7.2020;08717648151989;70825G1914637;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (71021G1914525);18.1.2018 13:09;1;"";30.9.2020;08717648151989;71021G1914525;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (71021G1914539);6.2.2018 8:48;-1;"";30.9.2020;08717648151989;71021G1914539;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (71122G1913178);1.3.2018 13:54;-2;"";31.10.2020;08717648151989;71122G1913178;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (71122G1913242);1.2.2018 13:49;1;"";31.10.2020;08717648151989;71122G1913242;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (71122G1914601);6.2.2018 9:20;1;"";31.10.2020;08717648151989;71122G1914601;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (71122G1914607);15.2.2018 15:17;1;"";31.10.2020;08717648151989;71122G1914607;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (80104G1913322);29.3.2018 13:32;-1;"";31.12.2020;08717648151989;80104G1913322;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (80104G1913329);9.3.2018 14:22;1;"";31.12.2020;08717648151989;80104G1913329;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (80122G1914752);29.3.2018 13:38;1;"";31.12.2020;08717648151989;80122G1914752;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (80224G1913907);28.5.2018 9:57;1;"";31.1.2021;08717648151989;80224G1913907;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (61115G1);20.7.2017 13:20;-1;"";31.10.2019;08717648151996;61115G1;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (70227G1913245);10.5.2017 15:00;-1;"";31.1.2020;08717648151996;70227G1913245;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (70301G1913239);1.9.2017 13:10;1;"";29.2.2020;08717648151996;70301G1913239;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (70301G1913243);13.10.2017 14:19;-1;"";29.2.2020;08717648151996;70301G1913243;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (70705G1913443);9.11.2017 14:40;-1;"";30.6.2020;08717648151996;70705G1913443;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (70705G1914722);13.10.2017 14:22;1;"";30.6.2020;08717648151996;70705G1914722;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (70816G1914082);1.2.2018 13:43;-1;"";31.7.2020;08717648151996;70816G1914082;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (70816G1914498);12.12.2017 14:04;1;"";31.7.2020;08717648151996;70816G1914498;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (71005G1914004);21.2.2018 8:39;1;"";30.9.2020;08717648151996;71005G1914004;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (71005G1914020);16.3.2018 11:22;-1;"";30.9.2020;08717648151996;71005G1914020;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (71005G1914411);8.2.2018 12:38;1;"";30.9.2020;08717648151996;71005G1914411;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (80131G1913964);10.4.2018 10:27;1;"";31.12.2020;08717648151996;80131G1913964;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (80131G1914908);17.5.2018 11:28;-1;"";31.12.2020;08717648151996;80131G1914908;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (80131G1914981);14.5.2018 14:40;1;"";31.12.2020;08717648151996;80131G1914981;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (80213G1913564);17.5.2018 11:35;1;"";31.1.2021;08717648151996;80213G1913564;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 25 mm/RX (70109G1914554);25.8.2017 11:21;1;"";31.12.2019;08717648152009;70109G1914554;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 6 mm/RX (70421G1913830);15.8.2017 10:04;1;"";31.3.2020;08717648151958;70421G1913830;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 8 mm/RX (61207G1);21.2.2017 14:46;1;"";30.11.2019;08717648151965;61207G1;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 8 mm/RX (70304G1913906);26.7.2017 11:29;-1;"";29.2.2020;08717648151965;70304G1913906;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 8 mm/RX (70510G1915261);30.8.2017 14:56;-2;"";30.4.2020;08717648151965;70510G1915261;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 8 mm/RX (70510G1915449);22.6.2017 9:03;1;"";30.4.2020;08717648151965;70510G1915449;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 8 mm/RX (70524G1913876);1.3.2018 13:55;-2;"";30.4.2020;08717648151965;70524G1913876;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 8 mm/RX (70524G1913962);30.8.2017 9:24;1;"";30.4.2020;08717648151965;70524G1913962;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 8 mm/RX (70524G1914291);4.9.2017 9:50;1;"";30.4.2020;08717648151965;70524G1914291;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 8 mm/RX (70524G1914293);26.7.2017 11:33;1;"";30.4.2020;08717648151965;70524G1914293;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 8 mm/RX (71201G1913232);1.3.2018 14:00;1;"";30.11.2020;08717648151965;71201G1913232;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 8 mm/RX (71201G1914928);20.2.2018 9:40;1;"";30.11.2020;08717648151965;71201G1914928;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 8 mm/RX (71218G2914219);26.4.2018 11:18;1;"";30.11.2020;08717648151965;71218G2914219;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 8 mm/RX (80319G1913725);4.5.2018 14:43;1;"";28.2.2021;08717648151965;80319G1913725;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (70503G1913107);15.6.2017 14:27;-1;"";30.4.2020;08717648152061;70503G1913107;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (70503G1913115);2.6.2017 13:36;1;"";30.4.2020;08717648152061;70503G1913115;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (70518G1914414);30.11.2017 13:26;-2;"";30.4.2020;08717648152061;70518G1914414;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (70518G1915901);22.6.2017 9:03;1;"";30.4.2020;08717648152061;70518G1915901;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (71111G1913365);9.3.2018 14:14;-2;"";31.10.2020;08717648152061;71111G1913365;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (71111G1914027);29.1.2018 10:34;1;"";31.10.2020;08717648152061;71111G1914027;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (71111G1915225);1.2.2018 13:47;1;"";31.10.2020;08717648152061;71111G1915225;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (71111G1915244);1.2.2018 13:49;1;"";31.10.2020;08717648152061;71111G1915244;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (71130G1913840);9.3.2018 14:17;-1;"";31.10.2020;08717648152061;71130G1913840;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (71130G1913848);21.2.2018 8:37;1;"";31.10.2020;08717648152061;71130G1913848;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (71212G1913310);9.3.2018 14:22;1;"";30.11.2020;08717648152061;71212G1913310;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (71212G1913324);16.5.2018 11:13;-2;"";30.11.2020;08717648152061;71212G1913324;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (71212G1913561);9.3.2018 14:20;1;"";30.11.2020;08717648152061;71212G1913561;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (80123G1914924);20.4.2018 13:06;1;"";31.12.2020;08717648152061;80123G1914924;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (80410G2913969);16.5.2018 12:13;1;"";31.3.2021;08717648152061;80410G2913969;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (80412G1914894);22.5.2018 13:06;1;"";31.3.2021;08717648152061;80412G1914894;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70112G2913918);16.3.2017 10:54;-1;"";31.12.2019;08717648152078;70112G2913918;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70214G1913279);13.4.2017 10:58;-1;"";31.1.2020;08717648152078;70214G1913279;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70214G2914145);12.4.2017 13:35;1;"";31.1.2020;08717648152078;70214G2914145;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70214G2914148);28.4.2017 11:20;-1;"";31.1.2020;08717648152078;70214G2914148;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70301G1914806);23.5.2017 13:09;-1;"";29.2.2020;08717648152078;70301G1914806;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70407G1914608);7.6.2017 13:44;-1;"";31.3.2020;08717648152078;70407G1914608;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70407G1914613);17.5.2017 15:00;1;"";31.3.2020;08717648152078;70407G1914613;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70518G1915288);16.8.2017 13:30;-2;"";30.4.2020;08717648152078;70518G1915288;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70524G1914450);7.11.2017 12:35;-1;"";30.4.2020;08717648152078;70524G1914450;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70524G1914477);18.10.2017 14:40;1;"";30.4.2020;08717648152078;70524G1914477;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70622G2914029);13.11.2017 13:28;-1;"";31.5.2020;08717648152078;70622G2914029;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70622G2914629);2.10.2017 14:16;1;"";31.5.2020;08717648152078;70622G2914629;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70622G2914916);6.11.2017 13:22;1;"";31.5.2020;08717648152078;70622G2914916;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70707G1913848);18.10.2017 14:32;-2;"";30.6.2020;08717648152078;70707G1913848;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70707G1915116);22.9.2017 8:55;1;"";30.6.2020;08717648152078;70707G1915116;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70707G1915117);28.8.2017 10:16;1;"";30.6.2020;08717648152078;70707G1915117;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (71130G1913763);9.3.2018 14:34;-2;"";31.10.2020;08717648152078;71130G1913763;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (71130G1914057);12.2.2018 13:51;1;"";31.10.2020;08717648152078;71130G1914057;Peijas Kaupintavarasto TREK
